LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000228,2012-01-30,0.1825,0.2473125,0.915,48,0.2292024243540788,11.871,0.045
MAC000228,2012-01-31,0.1335,0.18160416666666668,0.964,48,0.188440265334378,8.717,0.043
MAC000228,2012-02-01,0.08800000000000001,0.1410416666666667,0.72,48,0.14391131405159474,6.770000000000002,0.041
MAC000228,2012-02-02,0.1545,0.21891666666666668,0.936,48,0.2260676638807113,10.508,0.04
MAC000228,2012-02-03,0.1335,0.20516666666666666,1.064,48,0.2115860403766503,9.848,0.043
MAC000228,2012-02-04,0.1315,0.16031250000000002,1.273,48,0.18683092325142195,7.695000000000001,0.04
MAC000228,2012-02-05,0.096,0.13033333333333333,0.736,48,0.1243056174306805,6.2559999999999985,0.043
MAC000228,2012-02-06,0.16349999999999998,0.22639583333333335,0.981,48,0.21212970135046025,10.867000000000004,0.045
MAC000228,2012-02-07,0.099,0.13977083333333334,0.611,48,0.11435075557869498,6.709000000000001,0.044
MAC000228,2012-02-08,0.1055,0.15752083333333336,0.8270000000000001,48,0.15977723715906594,7.561000000000001,0.041
MAC000228,2012-02-09,0.1835,0.21881249999999994,0.7709999999999999,48,0.194149279728638,10.502999999999997,0.043
MAC000228,2012-02-10,0.1195,0.1647916666666667,0.716,48,0.15565646275424325,7.910000000000001,0.043
MAC000228,2012-02-11,0.10800000000000001,0.13258333333333336,0.477,48,0.09157483472335576,6.3640000000000025,0.044
MAC000228,2012-02-12,0.1085,0.13491666666666666,0.8420000000000001,48,0.12542605405361756,6.476,0.037000000000000005
MAC000228,2012-02-13,0.1805,0.2493125,0.949,48,0.2401368542656369,11.967,0.041
MAC000228,2012-02-14,0.1075,0.14581249999999998,0.6659999999999999,48,0.12101796178447265,6.998999999999999,0.044
MAC000228,2012-02-15,0.08399999999999999,0.130125,0.7490000000000001,48,0.12247893870185154,6.246,0.045
MAC000228,2012-02-16,0.146,0.21810416666666665,0.965,48,0.21732515491997909,10.468999999999998,0.046
MAC000228,2012-02-17,0.1135,0.14833333333333334,0.899,48,0.14464870627472046,7.120000000000001,0.047
MAC000228,2012-02-18,0.1365,0.16958333125,1.1059999,48,0.1819528509995918,8.139999900000001,0.045
MAC000228,2012-02-19,0.0985,0.1400625,1.411,48,0.19791169385316726,6.723,0.051
MAC000228,2012-02-20,0.16849999999999998,0.2309375,0.813,48,0.21888357016284715,11.085,0.043
MAC000228,2012-02-21,0.1035,0.13991666666666666,0.6859999999999999,48,0.11233912058666116,6.715999999999998,0.052000000000000005
MAC000228,2012-02-22,0.1085,0.18375000208333336,1.0470001,48,0.21818561162508626,8.820000100000003,0.047
MAC000228,2012-02-23,0.1025,0.17691666666666664,0.902,48,0.1992162124195221,8.491999999999999,0.048
MAC000228,2012-02-24,0.0905,0.14625000000000002,0.8540000000000001,48,0.1557572442903898,7.0200000000000005,0.046
MAC000228,2012-02-25,0.1095,0.15512500000000004,1.146,48,0.1849706848538956,7.4460000000000015,0.046
MAC000228,2012-02-26,0.065,0.11102083333333336,0.374,48,0.08420680964613338,5.3290000000000015,0.044
MAC000228,2012-02-27,0.17600000000000002,0.24512499999999995,0.782,48,0.2191590916362096,11.765999999999998,0.045
MAC000228,2012-02-28,0.0965,0.13331250000000006,0.529,48,0.11019270475331416,6.399000000000001,0.049
MAC000228,2012-02-29,0.0785,0.12785416666666669,0.87,48,0.1395366175663004,6.1370000000000005,0.047
MAC000228,2012-03-01,0.068,0.14520833333333336,0.767,48,0.16541861254371146,6.9700000000000015,0.048
MAC000228,2012-03-02,0.1475,0.25079166666666663,1.3130000000000002,48,0.2851034868726624,12.037999999999998,0.048
MAC000228,2012-03-03,0.1035,0.13504166666666667,0.856,48,0.12885650246281852,6.482,0.049
MAC000228,2012-03-04,0.0635,0.13858333333333334,1.3219999999999998,48,0.19038648634920802,6.652,0.045
MAC000228,2012-03-05,0.158,0.22195833333333329,0.951,48,0.20786799804185607,10.653999999999996,0.044
MAC000228,2012-03-06,0.1005,0.14202083333333335,0.718,48,0.12470040515611522,6.817,0.042
MAC000228,2012-03-07,0.106,0.12656250000000005,0.562,48,0.0993607025041976,6.075000000000002,0.046
MAC000228,2012-03-08,0.136,0.21654166666666666,0.924,48,0.21752231074940076,10.393999999999998,0.044
MAC000228,2012-03-09,0.08549999999999999,0.13927083333333332,0.846,48,0.14295345762205014,6.685,0.047
MAC000228,2012-03-10,0.1355,0.16720833333333332,1.433,48,0.2071574545916893,8.026,0.043
MAC000228,2012-03-11,0.07250000000000001,0.10541666666666666,0.421,48,0.0799014907680098,5.06,0.046
MAC000228,2012-03-12,0.14,0.21870833333333325,0.863,48,0.21221165250992444,10.497999999999996,0.046
MAC000228,2012-03-13,0.08249999999999999,0.12783333333333333,0.741,48,0.1172744250897946,6.136,0.043
MAC000228,2012-03-14,0.063,0.11739583333333332,0.726,48,0.1182810823857924,5.634999999999999,0.046
MAC000228,2012-03-15,0.08900000000000001,0.1646875,0.8390000000000001,48,0.18697322100327746,7.905000000000001,0.042
MAC000228,2012-03-16,0.1265,0.18668750000000006,0.91,48,0.19711560019548316,8.961000000000002,0.051
MAC000228,2012-03-17,0.1175,0.15377083333333336,1.276,48,0.18415491161419292,7.381000000000001,0.045
MAC000228,2012-03-18,0.099,0.14145833125000004,1.2869999,48,0.18289490573494527,6.7899999000000015,0.05
MAC000228,2012-03-19,0.116,0.19491666666666665,0.732,48,0.19066879307448886,9.355999999999998,0.047
MAC000228,2012-03-20,0.098,0.13054166666666667,0.624,48,0.1122059198069171,6.266,0.041
MAC000228,2012-03-21,0.07450000000000001,0.11095833333333333,0.449,48,0.08694017466989128,5.325999999999999,0.042
MAC000228,2012-03-22,0.11599999999999999,0.18041666666666667,0.7829999999999999,48,0.1919427921569156,8.66,0.041
MAC000228,2012-03-23,0.1115,0.13883333333333334,0.764,48,0.13306394772588542,6.6640000000000015,0.046
MAC000228,2012-03-24,0.096,0.12185416666666668,0.863,48,0.12581749524580862,5.849,0.042
MAC000228,2012-03-25,0.0765,0.10804166666666667,0.392,48,0.07904616435533593,5.186000000000001,0.045
MAC000228,2012-03-26,0.12300000000000001,0.19618749999999996,0.782,48,0.19818363032750014,9.416999999999996,0.04
MAC000228,2012-03-27,0.0805,0.11424999999999998,0.455,48,0.09269797675039636,5.483999999999999,0.042
MAC000228,2012-03-28,0.0625,0.12320833333333332,0.867,48,0.1571431057150102,5.914,0.041
MAC000228,2012-03-29,0.1135,0.17000000000000007,0.921,48,0.18791974294159208,8.160000000000004,0.041
MAC000228,2012-03-30,0.1,0.13352083333333334,0.823,48,0.13184662100953215,6.409,0.045
MAC000228,2012-03-31,0.1215,0.14597916666666666,0.715,48,0.13320604573579747,7.006999999999999,0.043
MAC000228,2012-04-01,0.0665,0.13010416666666666,1.283,48,0.21950313714457947,6.245,0.044
MAC000228,2012-04-02,0.1215,0.191875,0.924,48,0.20064455976104148,9.21,0.045
MAC000228,2012-04-03,0.079,0.11883333333333335,0.604,48,0.09883261872895352,5.7040000000000015,0.043
MAC000228,2012-04-04,0.11800000000000001,0.18066666666666675,0.778,48,0.17234531557723998,8.672000000000002,0.045
MAC000228,2012-04-05,0.104,0.1622708333333334,0.973,48,0.16968528310203698,7.789000000000002,0.045
MAC000228,2012-04-06,0.103,0.15014583333333334,1.03,48,0.1616102468816972,7.207000000000002,0.039
MAC000228,2012-04-07,0.121,0.15276595744680851,1.278,47,0.1954641313438303,7.18,0.041
MAC000228,2012-04-08,0.098,0.1219583333333334,0.5670000000000001,48,0.1033422239369124,5.854000000000003,0.043
MAC000228,2012-04-09,0.095,0.15147916666666664,0.91,48,0.16028405497784814,7.271,0.044
MAC000228,2012-04-10,0.1155,0.17639583333333336,0.727,48,0.18088690948994265,8.467,0.041
MAC000228,2012-04-11,0.063,0.110625,0.627,48,0.1048946026236549,5.3100000000000005,0.038
MAC000228,2012-04-12,0.0875,0.17445833333333335,0.975,48,0.2156462783724461,8.374,0.044
MAC000228,2012-04-13,0.1025,0.14704166666666668,0.7559999999999999,48,0.1283308487371164,7.058000000000002,0.043
MAC000228,2012-04-14,0.09699999999999999,0.13652083333333329,0.8590000000000001,48,0.1334230178207537,6.552999999999997,0.043
MAC000228,2012-04-15,0.0795,0.12729166666666664,1.342,48,0.19352232905784186,6.11,0.04
MAC000228,2012-04-16,0.145,0.2064166666666667,0.772,48,0.19718517415820444,9.908,0.039
MAC000228,2012-04-17,0.0975,0.13635416666666672,0.593,48,0.1159529415889074,6.545000000000003,0.04
MAC000228,2012-04-18,0.107,0.14310416666666664,0.807,48,0.13685856025175916,6.868999999999999,0.043
MAC000228,2012-04-19,0.1175,0.1954166666666667,1.075,48,0.21118216733762926,9.380000000000004,0.045
MAC000228,2012-04-20,0.115,0.156125,0.932,48,0.16065764114904238,7.4940000000000015,0.041
MAC000228,2012-04-21,0.1105,0.15012500000000004,0.855,48,0.1507389775794639,7.206000000000002,0.042
MAC000228,2012-04-22,0.076,0.1036041666666667,0.499,48,0.07779042756385501,4.973000000000002,0.042
MAC000228,2012-04-23,0.135,0.21870833333333334,0.716,48,0.20591146190011853,10.498,0.044
MAC000228,2012-04-24,0.1,0.12241666666666667,0.52,48,0.09231832840159776,5.876,0.044
MAC000228,2012-04-25,0.086,0.1248125,0.7859999999999999,48,0.13256145202821892,5.9910000000000005,0.041
MAC000228,2012-04-26,0.126,0.21687500000000007,0.962,48,0.22428246106288724,10.410000000000004,0.041
MAC000228,2012-04-27,0.115,0.16762500000000005,1.022,48,0.1690940346469724,8.046000000000003,0.048
MAC000228,2012-04-28,0.109,0.1811458333333333,0.787,48,0.17639703639901272,8.694999999999999,0.042
MAC000228,2012-04-29,0.085,0.11858333333333335,0.987,48,0.14536569195364882,5.692000000000001,0.041
MAC000228,2012-04-30,0.1175,0.15385416666666665,0.741,48,0.14538766806308812,7.385,0.042
MAC000228,2012-05-01,0.08549999999999999,0.11733333333333333,0.69,48,0.10334703638265594,5.632000000000001,0.042
MAC000228,2012-05-02,0.0915,0.12514583333333335,0.7,48,0.12305196784602895,6.0070000000000014,0.042
MAC000228,2012-05-03,0.1265,0.2064166666666668,0.865,48,0.2093113158679067,9.908000000000003,0.045
MAC000228,2012-05-04,0.121,0.17079166666666665,0.97,48,0.17787516042167176,8.197999999999999,0.042
MAC000228,2012-05-05,0.11199999999999999,0.14654166875000002,1.1900001,48,0.17668315946182178,7.034000100000001,0.041
MAC000228,2012-05-06,0.0915,0.10743750000000002,0.401,48,0.06843070924727514,5.157000000000001,0.043
MAC000228,2012-05-07,0.1085,0.175125,0.948,48,0.1950443075685461,8.406,0.042
MAC000228,2012-05-08,0.1045,0.1905833333333334,1.033,48,0.2255986676938679,9.148000000000003,0.041
MAC000228,2012-05-09,0.0765,0.1095625,0.6459999999999999,48,0.10278440693271833,5.2589999999999995,0.042
MAC000228,2012-05-10,0.1225,0.1880208333333334,0.911,48,0.2035430311118128,9.025000000000002,0.042
MAC000228,2012-05-11,0.105,0.13720833333333335,0.7190000000000001,48,0.13516482583070188,6.586,0.041
MAC000228,2012-05-12,0.1055,0.13752083333333334,1.006,48,0.14511448005865935,6.601,0.039
MAC000228,2012-05-13,0.078,0.11199999999999996,1.08,48,0.15202547378926687,5.375999999999999,0.044
MAC000228,2012-05-14,0.1185,0.2098333333333333,0.789,48,0.2089976415761603,10.072000000000001,0.041
MAC000228,2012-05-15,0.1035,0.14260416666666673,0.48,48,0.1063412290861174,6.845000000000002,0.045
MAC000228,2012-05-16,0.083,0.1254791666666667,0.595,48,0.11180720290109833,6.0230000000000015,0.043
MAC000228,2012-05-17,0.0965,0.1643333333333333,0.799,48,0.18033978960925973,7.887999999999999,0.043
MAC000228,2012-05-18,0.1025,0.1373958333333333,0.955,48,0.14550816889890428,6.594999999999999,0.041
MAC000228,2012-05-19,0.11199999999999999,0.15272916666666672,1.054,48,0.1853234940019155,7.331000000000002,0.045
MAC000228,2012-05-20,0.0745,0.1166875,0.698,48,0.10643210926679376,5.601000000000001,0.045
MAC000228,2012-05-21,0.14750000000000002,0.2341875,0.971,48,0.22018064694072007,11.241,0.045
MAC000228,2012-05-22,0.09300000000000001,0.11020833333333332,0.526,48,0.08500587172043092,5.289999999999999,0.041
MAC000228,2012-05-23,0.0635,0.11364583333333338,0.8740000000000001,48,0.15082037922900254,5.455000000000003,0.039
MAC000228,2012-05-24,0.1205,0.1906875,0.737,48,0.1857416595590356,9.153,0.042
MAC000228,2012-05-25,0.071,0.11338297872340425,0.6859999999999999,47,0.10649628554279524,5.328999999999999,0.043
MAC000228,2012-05-26,0.095,0.1403125,1.258,48,0.19005488079174912,6.735,0.04
MAC000228,2012-05-27,0.07100000000000001,0.10612499999999997,0.905,48,0.13107941802505552,5.0939999999999985,0.04
MAC000228,2012-05-28,0.102,0.19597916666666668,0.919,48,0.2126723070713144,9.407,0.044
MAC000228,2012-05-29,0.07650000000000001,0.11189583333333328,0.585,48,0.09166178339668604,5.370999999999998,0.041
MAC000228,2012-05-30,0.085,0.13400000000000006,0.594,48,0.13656110782434638,6.432000000000002,0.038
MAC000228,2012-05-31,0.10800000000000001,0.1692916666666667,0.81,48,0.1695788222342478,8.126000000000001,0.039
MAC000228,2012-06-01,0.1095,0.1459375,0.8370000000000001,48,0.14842469345651207,7.005,0.039
MAC000228,2012-06-02,0.0965,0.13464583333333335,1.102,48,0.15977517310181927,6.463000000000001,0.039
MAC000228,2012-06-03,0.08199999999999999,0.10958333333333332,0.3,48,0.06752078744793083,5.259999999999999,0.042
MAC000228,2012-06-04,0.08900000000000001,0.14664583333333334,0.612,48,0.1394859086276236,7.0390000000000015,0.04
MAC000228,2012-06-05,0.10800000000000001,0.13362500000000002,0.53,48,0.10680856308806036,6.4140000000000015,0.039
MAC000228,2012-06-06,0.068,0.0964375,0.337,48,0.061630645268163566,4.629,0.038
MAC000228,2012-06-07,0.1315,0.228375,0.984,48,0.22972042443861046,10.962,0.04
MAC000228,2012-06-08,0.133,0.17370833333333338,0.926,48,0.17807815142286373,8.338000000000003,0.039
MAC000228,2012-06-09,0.1,0.13733333333333336,1.295,48,0.18352811058768767,6.5920000000000005,0.042
MAC000228,2012-06-10,0.076,0.11910416666666665,1.082,48,0.15685136473925684,5.7170000000000005,0.041
MAC000228,2012-06-11,0.141,0.2053125,0.787,48,0.190972333548216,9.855,0.04
MAC000228,2012-06-12,0.0825,0.12470833333333335,0.601,48,0.10399794562891836,5.9860000000000015,0.04
MAC000228,2012-06-13,0.102,0.12456249999999998,0.787,48,0.1210507026265564,5.978999999999999,0.039
MAC000228,2012-06-14,0.121,0.15704166666666672,0.584,48,0.13259343687960615,7.538000000000002,0.038
MAC000228,2012-06-15,0.1135,0.1436666666666667,0.904,48,0.1462711462556794,6.896000000000001,0.04
MAC000228,2012-06-16,0.11199999999999999,0.14397916666666666,1.197,48,0.17020731908948925,6.9110000000000005,0.039
MAC000228,2012-06-17,0.094,0.12825,0.511,48,0.10212914227647099,6.1560000000000015,0.041
MAC000228,2012-06-18,0.153,0.22408333333333344,0.7759999999999999,48,0.1975378049821429,10.756000000000006,0.041
MAC000228,2012-06-19,0.09699999999999999,0.1220625,0.75,48,0.11414611879591093,5.859,0.039
MAC000228,2012-06-20,0.107,0.13320833333333335,0.821,48,0.1208646083272489,6.394000000000001,0.039
MAC000228,2012-06-21,0.065,0.0890625,0.411,48,0.07785813783837614,4.275,0.036000000000000004
MAC000228,2012-06-22,0.054000000000000006,0.05589583333333334,0.096,48,0.016069317377938232,2.6830000000000003,0.033
MAC000228,2012-06-23,0.05,0.05302083333333333,0.098,48,0.015397553803139232,2.545,0.032
MAC000228,2012-06-24,0.05,0.0511875,0.097,48,0.01339840614528618,2.457,0.03
MAC000228,2012-06-25,0.069,0.11495833333333333,0.389,48,0.08897548271755927,5.517999999999999,0.031
MAC000228,2012-06-26,0.126,0.19183333333333336,0.926,48,0.19067320080060046,9.208000000000002,0.031
MAC000228,2012-06-27,0.071,0.094625,0.637,48,0.09314062235091032,4.542000000000002,0.033
MAC000228,2012-06-28,0.10800000000000001,0.1221041666666667,0.35700000000000004,48,0.07110054001750016,5.8610000000000015,0.033
MAC000228,2012-06-29,0.113,0.1400625,0.726,48,0.123409611379548,6.723000000000001,0.042
MAC000228,2012-06-30,0.1215,0.15283333333333335,1.192,48,0.17514047047202744,7.336000000000001,0.041
MAC000228,2012-07-01,0.0805,0.11995833333333332,1.015,48,0.14962178677590432,5.757999999999999,0.036000000000000004
MAC000228,2012-07-02,0.1535,0.20533333333333328,0.835,48,0.19692739058627812,9.855999999999996,0.034
MAC000228,2012-07-03,0.0955,0.13702083333333331,0.742,48,0.11806245905277706,6.576999999999999,0.036000000000000004
MAC000228,2012-07-04,0.07250000000000001,0.11358333333333333,0.976,48,0.1451868690700182,5.452000000000001,0.032
MAC000228,2012-07-05,0.081,0.15204166666666666,0.718,48,0.15801197885284807,7.297999999999999,0.03
MAC000228,2012-07-06,0.10099999999999999,0.14643750000000005,0.828,48,0.15873635391173466,7.029000000000001,0.035
MAC000228,2012-07-07,0.1125,0.13224999999999998,0.502,48,0.10165764405958208,6.347999999999999,0.029
MAC000228,2012-07-08,0.0885,0.11631250000000005,0.444,48,0.08064267289400423,5.583000000000001,0.033
MAC000228,2012-07-09,0.0885,0.2034583333333333,0.925,48,0.23465819037923386,9.765999999999998,0.033
MAC000228,2012-07-10,0.1015,0.11877083333333333,0.377,48,0.07010425051105182,5.700999999999999,0.038
MAC000228,2012-07-11,0.0825,0.11493749999999997,0.612,48,0.09750317097953193,5.517,0.034
MAC000228,2012-07-12,0.113,0.17158333333333334,0.975,48,0.18293619784577764,8.236,0.032
MAC000228,2012-07-13,0.1145,0.1995,1.124,48,0.2494139513919303,9.576,0.034
MAC000228,2012-07-14,0.1185,0.14514583333333336,0.964,48,0.14788106054318073,6.9670000000000005,0.032
MAC000228,2012-07-15,0.08299999999999999,0.132375,1.3130000000000002,48,0.1889157895251609,6.354,0.039
MAC000228,2012-07-16,0.132,0.1986041666666668,0.76,48,0.19381706000305274,9.533000000000003,0.035
MAC000228,2012-07-17,0.0825,0.12625,0.54,48,0.10149384217774003,6.06,0.032
MAC000228,2012-07-18,0.08549999999999999,0.1068125,0.487,48,0.07690963369643071,5.127000000000001,0.031
MAC000228,2012-07-19,0.114,0.18447916666666675,0.8009999999999999,48,0.18558510000528494,8.855000000000004,0.041
MAC000228,2012-07-20,0.105,0.13997916666666668,0.905,48,0.16522099830270318,6.718999999999999,0.038
MAC000228,2012-07-21,0.124,0.14793749999999994,1.05,48,0.15689912821991786,7.100999999999997,0.042
MAC000228,2012-07-22,0.08299999999999999,0.10210416666666663,0.541,48,0.07706897700314995,4.900999999999999,0.037000000000000005
MAC000228,2012-07-23,0.111,0.19012500000000007,0.845,48,0.18958719152803905,9.126000000000003,0.031
MAC000228,2012-07-24,0.0935,0.13029166666666667,0.484,48,0.094431098000095,6.254,0.038
MAC000228,2012-07-25,0.11199999999999999,0.16456250000000006,0.7240000000000001,48,0.14282617112971446,7.899000000000001,0.043
MAC000228,2012-07-26,0.091,0.14272916666666668,0.758,48,0.140741008493016,6.851000000000001,0.038
MAC000228,2012-07-27,0.1135,0.17268750000000002,0.7609999999999999,48,0.1643632661049325,8.289000000000001,0.039
MAC000228,2012-07-28,0.07350000000000001,0.07208333333333332,0.24,48,0.037507351525263896,3.46,0.031
MAC000228,2012-07-29,0.0555,0.059979166666666674,0.102,48,0.01657412695731401,2.8789999999999996,0.03
MAC000228,2012-07-30,0.0605,0.058604166666666666,0.11,48,0.018557259958386117,2.813,0.028
MAC000228,2012-07-31,0.054500000000000014,0.05595833333333333,0.104,48,0.01817287941134511,2.6860000000000004,0.029
MAC000228,2012-08-01,0.0555,0.05604166666666666,0.102,48,0.01830237553856356,2.69,0.029
MAC000228,2012-08-02,0.055,0.05441666666666666,0.099,48,0.016811638994272952,2.612,0.029
MAC000228,2012-08-03,0.053,0.05712500000000001,0.105,48,0.01820407366147315,2.7420000000000004,0.03
MAC000228,2012-08-04,0.0695,0.14520833333333336,1.169,48,0.2028657409846429,6.9700000000000015,0.029
MAC000228,2012-08-05,0.092,0.1272499979166667,1.4069999,48,0.1939924732061492,6.107999900000001,0.027000000000000003
MAC000228,2012-08-06,0.133,0.17350000000000007,0.695,48,0.1528232186881718,8.328000000000003,0.028
MAC000228,2012-08-07,0.091,0.12806249999999994,0.5770000000000001,48,0.0998344174333447,6.146999999999999,0.029
MAC000228,2012-08-08,0.1045,0.1250833333333333,0.493,48,0.08113053137116369,6.003999999999999,0.032
MAC000228,2012-08-09,0.0975,0.18956250000000005,0.8320000000000001,48,0.1998367318960496,9.099000000000002,0.028
MAC000228,2012-08-10,0.1325,0.16662500000000005,0.857,48,0.16767263253771514,7.998000000000002,0.041
MAC000228,2012-08-11,0.1245,0.1928541666666667,1.3730000000000002,48,0.2371905589581197,9.257,0.024
MAC000228,2012-08-12,0.1035,0.11845833333333332,0.395,48,0.07491724749102309,5.686,0.03
MAC000228,2012-08-13,0.078,0.09852083333333336,0.258,48,0.057428582691279075,4.729000000000001,0.033
MAC000228,2012-08-14,0.078,0.09845833333333333,0.456,48,0.06804377762704585,4.726,0.033
MAC000228,2012-08-15,0.079,0.09722916666666667,0.269,48,0.054963910628986416,4.667000000000002,0.024
MAC000228,2012-08-16,0.079,0.10560416666666672,0.508,48,0.0759167347859968,5.069000000000002,0.034
MAC000228,2012-08-17,0.077,0.11629166666666667,0.599,48,0.10109358595166844,5.582000000000001,0.028
MAC000228,2012-08-18,0.1125,0.13562500000000002,0.634,48,0.10147730592118256,6.5100000000000025,0.023
MAC000228,2012-08-19,0.08499999999999999,0.13349999999999998,1.355,48,0.18664552818508498,6.408,0.073
MAC000228,2012-08-20,0.136,0.1967708333333333,0.805,48,0.15692513997679786,9.445,0.079
MAC000228,2012-08-21,0.102,0.14256250000000004,0.532,48,0.08816785399862813,6.843000000000003,0.07200000000000001
MAC000228,2012-08-22,0.08850000000000001,0.12352083333333334,0.652,48,0.09200577909308102,5.929000000000001,0.043
MAC000228,2012-08-23,0.161,0.20316666666666672,0.718,48,0.17876649851945914,9.752000000000002,0.071
MAC000228,2012-08-24,0.1205,0.15052083333333335,0.899,48,0.12643322846018468,7.225,0.07
MAC000228,2012-08-25,0.11900000000000001,0.14893750000000006,0.575,48,0.10210036910971687,7.149000000000003,0.069
MAC000228,2012-08-26,0.0805,0.11795833333333335,0.542,48,0.09304607834312774,5.662000000000001,0.033
MAC000228,2012-08-27,0.08299999999999999,0.1592916666666667,0.8140000000000001,48,0.15683843948245207,7.646000000000001,0.03
MAC000228,2012-08-28,0.10099999999999999,0.17733333333333334,0.861,48,0.18982078147034948,8.512000000000002,0.036000000000000004
MAC000228,2012-08-29,0.1165,0.14127083333333335,0.773,48,0.12255207136166843,6.7810000000000015,0.024
MAC000228,2012-08-30,0.095,0.17220833333333327,0.711,48,0.16633930438834102,8.265999999999996,0.029
MAC000228,2012-08-31,0.128,0.146125,0.845,48,0.12044397037627085,7.013999999999999,0.023
MAC000228,2012-09-01,0.1135,0.14841666666666667,0.982,48,0.14304289392887048,7.124,0.023
MAC000228,2012-09-02,0.094,0.132375,0.995,48,0.13838300612061702,6.353999999999999,0.023
MAC000228,2012-09-03,0.1545,0.20029166666666665,0.784,48,0.1723130449530531,9.614,0.033
MAC000228,2012-09-04,0.09,0.12752083333333333,0.471,48,0.08498935842856617,6.121,0.041
MAC000228,2012-09-05,0.0925,0.13662499999999994,0.926,48,0.1408059816488103,6.557999999999999,0.047
MAC000228,2012-09-06,0.114,0.19039583333333326,0.797,48,0.1805848347327676,9.139,0.03
MAC000228,2012-09-07,0.1045,0.12983333333333333,0.8009999999999999,48,0.11044404250489337,6.232,0.038
MAC000228,2012-09-08,0.105,0.13474999999999998,0.8079999999999999,48,0.11280268972196822,6.467999999999999,0.035
MAC000228,2012-09-09,0.098,0.11737500000000005,0.442,48,0.0627638685191517,5.634000000000002,0.056
MAC000228,2012-09-10,0.15,0.2051875,0.703,48,0.1716930284275931,9.849,0.054000000000000006
MAC000228,2012-09-11,0.095,0.1339375,0.764,48,0.11267396124461584,6.428999999999999,0.037000000000000005
MAC000228,2012-09-12,0.083,0.12389583333333333,0.619,48,0.1087055831687441,5.947,0.024
MAC000228,2012-09-13,0.0985,0.18547916666666672,1.192,48,0.22224042851690126,8.903000000000002,0.031
MAC000228,2012-09-14,0.114,0.1634375,0.972,48,0.16648211280188244,7.845,0.042
MAC000228,2012-09-15,0.112,0.1455416666666667,0.78,48,0.12942523650344098,6.9860000000000015,0.023
MAC000228,2012-09-16,0.0805,0.11927083333333335,1.074,48,0.14811133529154336,5.7250000000000005,0.025
MAC000228,2012-09-17,0.132,0.20262500000000008,0.7090000000000001,48,0.18705189005852926,9.726000000000004,0.035
MAC000228,2012-09-18,0.08900000000000001,0.1342916666666667,0.6509999999999999,48,0.10908906342464053,6.4460000000000015,0.034
MAC000228,2012-09-19,0.10400000000000001,0.13845833333333335,0.995,48,0.15117609266318466,6.646000000000001,0.021
MAC000228,2012-09-20,0.0965,0.13822916666666668,0.601,48,0.107142823665986,6.635000000000002,0.023
MAC000228,2012-09-21,0.14950000000000002,0.2367708333333333,1.169,48,0.24551875081864136,11.364999999999995,0.029
MAC000228,2012-09-22,0.131,0.1526875,0.7170000000000001,48,0.12073624431581995,7.3290000000000015,0.025
MAC000228,2012-09-23,0.0965,0.11937500000000002,0.479,48,0.08174080077071852,5.730000000000001,0.023
MAC000228,2012-09-24,0.16849999999999998,0.2360833333333334,0.774,48,0.20344415652137815,11.332000000000004,0.024
MAC000228,2012-09-25,0.111,0.13614583333333333,0.6579999999999999,48,0.10490745457222138,6.534999999999998,0.026
MAC000228,2012-09-26,0.096,0.13329166666666667,0.6509999999999999,48,0.10803682554462096,6.398,0.023
MAC000228,2012-09-27,0.146,0.21566666666666667,0.7809999999999999,48,0.1742443055430633,10.352,0.034
MAC000228,2012-09-28,0.136,0.15802083541666667,1.0420001,48,0.15268847132576213,7.585000099999999,0.024
MAC000228,2012-09-29,0.1385,0.16356249999999994,1.186,48,0.16677681688093274,7.850999999999999,0.024
MAC000228,2012-09-30,0.1115,0.14304166666666662,1.221,48,0.16804266914234095,6.865999999999998,0.024
MAC000228,2012-10-01,0.206,0.252375,0.937,48,0.20734354522068166,12.114,0.041
MAC000228,2012-10-02,0.1245,0.14414583333333333,0.75,48,0.11040987266666648,6.9190000000000005,0.027000000000000003
MAC000228,2012-10-03,0.124,0.17129166666666673,0.7070000000000001,48,0.1487337988078077,8.222000000000003,0.023
MAC000228,2012-10-04,0.141,0.19889583333333327,0.942,48,0.17722833445998695,9.546999999999997,0.07200000000000001
MAC000228,2012-10-05,0.1365,0.1557291666666666,0.911,48,0.13097616147943306,7.474999999999998,0.024
MAC000228,2012-10-06,0.1335,0.15774999999999995,0.603,48,0.11152377859223282,7.571999999999999,0.022
MAC000228,2012-10-07,0.11599999999999999,0.13741666666666674,0.4270000000000001,48,0.08150416601630978,6.596000000000004,0.035
MAC000228,2012-10-08,0.15200000000000002,0.22041666666666676,0.884,48,0.1958729324683706,10.580000000000004,0.026
MAC000228,2012-10-09,0.1105,0.14114583333333333,0.6729999999999999,48,0.107851550770242,6.775,0.024
MAC000228,2012-10-10,0.08,0.12981250000000005,0.8290000000000001,48,0.12291212156520435,6.231000000000001,0.035
MAC000228,2012-10-11,0.133,0.1925625,0.934,48,0.19542565722033536,9.243,0.023
MAC000228,2012-10-12,0.14400000000000002,0.1711666666666667,0.98,48,0.16893387014530126,8.216000000000001,0.025
MAC000228,2012-10-13,0.133,0.17527083333333338,1.34,48,0.1915313139870049,8.413000000000002,0.023
